2026/02/08 18:14:45 http: TLS handshake error from [::1]:57401: client sent an HTTP request to an HTTPS server
2026/02/09 10:25:48 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 653.3µs
2026/02/09 10:25:48 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 1.1046ms
2026/02/09 10:25:48 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 699.9µs
2026/02/09 10:25:48 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 0s
2026/02/09 10:25:48 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 719.9µs
2026/02/09 10:25:48 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 809.4µs
2026/02/09 10:25:49 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 0s
2026/02/09 10:25:49 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 576.4µs
2026/02/09 10:25:50 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 10.7043ms
2026/02/09 10:25:50 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 5.5356ms
2026/02/09 10:25:50 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 541.3µs
2026/02/09 10:25:50 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 1.4404ms
2026/02/09 10:25:51 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 6.3475ms
2026/02/09 10:25:51 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 0s
2026/02/09 10:25:51 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 1.8287ms
2026/02/09 10:25:51 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 0s
2026/02/09 10:25:51 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 517.9µs
2026/02/09 10:25:51 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 570.4µs
2026/02/09 10:25:51 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 3.3448ms
2026/02/09 10:25:51 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 574.5µs
2026/02/09 10:25:51 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 604.6µs
2026/02/09 10:25:51 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 566.6µs
2026/02/09 10:25:51 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 0s
2026/02/09 10:25:52 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 510.9µs
2026/02/09 10:25:52 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 698.4µs
2026/02/09 10:25:52 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 592µs
2026/02/09 10:25:52 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 1.8378ms
2026/02/09 10:25:52 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 0s
2026/02/09 10:25:52 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 0s
2026/02/09 10:25:52 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 7.3711ms
2026/02/09 10:25:52 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 0s
2026/02/09 10:25:52 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 603.4µs
2026/02/09 10:25:52 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 586.9µs
2026/02/09 10:25:53 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 11.4405ms
2026/02/09 10:25:53 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 9.1268ms
2026/02/09 10:25:53 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 11.7095ms
2026/02/09 10:25:53 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 3.0653ms
2026/02/09 10:25:53 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 710.3µs
2026/02/09 10:25:53 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 538.1µs
2026/02/09 10:25:53 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 597µs
2026/02/09 10:25:53 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 11.4459ms
2026/02/09 10:25:53 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 513.8µs
2026/02/09 10:25:53 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 5.8537ms
2026/02/09 10:25:53 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8083 | Status: 200 | Duration: 846.5µs
2026/02/09 10:26:07 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 1.0260638s
2026/02/09 10:26:08 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 487.2269ms
2026/02/09 10:26:09 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 1.0072583s
2026/02/09 10:26:10 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 1.0079044s
2026/02/09 10:26:11 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 114.9457ms
2026/02/09 10:26:11 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 134.0721ms
2026/02/09 10:26:11 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 126.1659ms
2026/02/09 10:26:11 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 141.2174ms
2026/02/09 10:26:11 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 125.9989ms
2026/02/09 10:26:11 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 107.7622ms
2026/02/09 10:26:11 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 65.6755ms
2026/02/09 10:26:12 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 115.9891ms
2026/02/09 10:26:12 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 75.4786ms
2026/02/09 10:26:12 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 122.0502ms
2026/02/09 10:26:12 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 102.3801ms
2026/02/09 10:26:12 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 108.6699ms
2026/02/09 10:26:13 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 1.0036329s
2026/02/09 10:26:14 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 134.4284ms
2026/02/09 10:26:15 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 1.0135524s
2026/02/09 10:26:31 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 1.0027269s
2026/02/09 10:26:39 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 1.0010257s
2026/02/09 10:26:40 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 1.0134406s
2026/02/09 10:26:47 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 1.0011491s
2026/02/09 10:26:49 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 1.0165745s
2026/02/09 10:26:50 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 1.0013846s
2026/02/09 10:26:53 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 1.0036174s
2026/02/09 10:26:54 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 1.0012456s
2026/02/09 10:27:44 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.0125589s
2026/02/09 10:27:54 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.00572s
2026/02/09 10:27:54 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.0720773s
2026/02/09 10:28:36 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.0038529s
2026/02/09 10:28:46 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.0008612s
2026/02/09 10:28:46 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.0008612s
2026/02/09 10:30:01 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.0026797s
2026/02/09 10:30:11 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.0017363s
2026/02/09 10:30:11 GET /about -> RemoteAddr: 127.0.0.1:64253 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.0043892s
2026/02/09 10:30:58 GET /about -> RemoteAddr: [::1]:64397 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.0037188s
2026/02/09 10:31:27 GET /about -> RemoteAddr: [::1]:64406 | Backend: http://localhost:8082 | Status: 200 | Duration: 7.0837ms
2026/02/09 10:31:33 GET /about -> RemoteAddr: [::1]:64403 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.0011994s
2026/02/09 10:31:34 GET /about -> RemoteAddr: [::1]:64404 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.0011722s
2026/02/09 10:31:50 GET /about -> RemoteAddr: [::1]:64411 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.0001239s
2026/02/09 10:32:00 GET /about -> RemoteAddr: [::1]:64419 | Backend: http://localhost:8082 | Status: 200 | Duration: 0s
2026/02/09 10:32:06 GET /about -> RemoteAddr: [::1]:64416 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.0009251s
2026/02/09 10:32:08 GET /about -> RemoteAddr: [::1]:64418 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.0015529s
2026/02/09 10:32:12 GET /about -> RemoteAddr: [::1]:64422 | Backend: http://localhost:8082 | Status: 200 | Duration: 0s
2026/02/09 10:32:16 GET /about -> RemoteAddr: [::1]:64423 | Backend: http://localhost:8082 | Status: 200 | Duration: 549.9µs
2026/02/09 10:32:17 GET /about -> RemoteAddr: [::1]:64420 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.003007s
2026/02/09 10:32:20 GET /about -> RemoteAddr: [::1]:64421 | Backend: http://localhost:8081 | Status: 200 | Duration: 10.002206s
